Cidade;Estado;ClassIVS;GHI;ClassIDHM;Portemun;Densdemogcateg;Arborizacao;Urbanizacao;Lugarcaminha;Corpele;Sexomasc;Sexofem;Nacionalidade;Estcivil;Casavive;Estudo;Sitprof;Rendaagrup;Idade;Fuma;Bebe;Classaf;Obesfamilia;Restquilo;Restalacarte;Restselfservice;Restgrandefastfood;Restpequenofastfood;Bar;Padaria;Cafes;RestUniversitario;Emcasa;Desfechos
0.03145695364238411;0.9666666666666667;0.25;0.7142857142857142;0.6666666666666667;0.75;1.0;0.5555555555555556;0.8;1.0;0.5;1.0;0.0;0.07142857142857142;0.0;0.3333333333333333;1.0;1.0;1.0;0.3823529411764706;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;1.0;0.5;0.0;1.0;0.07142857142857142;0.3333333333333333;0.4444444444444445;0.0;0.0;0.0;0.1029411764705882;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;1.0;0.5;0.0;1.0;0.07142857142857142;0.3333333333333333;0.3333333333333333;0.0;0.0;0.6666666666666666;0.13235294117647056;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;0.0;0.0;0.0;1.0;0.07142857142857142;0.0;0.1111111111111111;0.6666666666666667;1.0;0.6666666666666666;0.19117647058823528;0.0;1.0;0.5;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;1.0;0.0;0.0;1.0;0.07142857142857142;0.0;0.1111111111111111;0.0;1.0;0.6666666666666666;0.14705882352941174;0.0;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;1.0;0.5;0.0;1.0;0.07142857142857142;0.3333333333333333;0.1111111111111111;0.0;1.0;0.3333333333333333;0.11764705882352938;0.0;1.0;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;1.0;0.0;0.0;1.0;0.07142857142857142;0.0;0.1111111111111111;1.0;1.0;0.6666666666666666;0.20588235294117646;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;1.0;0.0;0.0;1.0;0.07142857142857142;0.0;0.1111111111111111;0.6666666666666667;1.0;0.6666666666666666;0.19117647058823528;1.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;1.0;0.0;0.0;1.0;0.07142857142857142;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.08823529411764702;0.0;1.0;0.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1
0.08940397350993377;0.5;0.25;0.42857142857142855;1.0;1.0;1.0;0.8888888888888888;0.6000000000000001;1.0;0.5;0.0;1.0;0.07142857142857142;0.3333333333333333;0.2222222222222222;0.6666666666666667;0.3333333333333333;0.6666666666666666;0.16176470588235292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1
